33.707,-15.306,0,-0.015306,0.033707,0
33.716,-15.276,0,-0.015276,0.033716,0
33.725,-15.246,0,-0.015246,0.033725,0
33.734,-15.216,0,-0.015216,0.033734,0
33.743,-15.186,0,-0.015186,0.033743,0
33.752,-15.156,0,-0.015156,0.033752,0
33.761,-15.126,0,-0.015126,0.033761,0
33.77,-15.096,0,-0.015096,0.03377,0
33.779,-15.065,0,-0.015065,0.033779,0
33.788,-15.035,0,-0.015035,0.033788,0
33.797,-15.005,0,-0.015005,0.033797,0
33.805,-14.975,0,-0.014975,0.033805,0
33.814,-14.945,0,-0.014945,0.033814,0
33.823,-14.915,0,-0.014915,0.033823,0
33.832,-14.885,0,-0.014885,0.033832,0
33.84,-14.855,0,-0.014855,0.03384,0
33.849,-14.824,0,-0.014824,0.033849,0
33.857,-14.794,0,-0.014794,0.033857,0
33.866,-14.764,0,-0.014764,0.033866,0
33.874,-14.734,0,-0.014734,0.033874,0
33.883,-14.704,0,-0.014704,0.033883,0
33.891,-14.674,0,-0.014674,0.033891,0
33.9,-14.644,0,-0.014644,0.0339,0
33.908,-14.613,0,-0.014613,0.033908,0
33.917,-14.583,0,-0.014583,0.033917,0
33.925,-14.553,0,-0.014553,0.033925,0
33.933,-14.523,0,-0.014523,0.033933,0
33.941,-14.493,0,-0.014493,0.033941,0
33.95,-14.463,0,-0.014463,0.03395,0
33.958,-14.433,0,-0.014433,0.033958,0
33.966,-14.402,0,-0.014402,0.033966,0
33.974,-14.372,0,-0.014372,0.033974,0
33.982,-14.342,0,-0.014342,0.033982,0
33.99,-14.312,0,-0.014312,0.03399,0
33.998,-14.282,0,-0.014282,0.033998,0
34.006,-14.252,0,-0.014252,0.034006,0
34.014,-14.221,0,-0.014221,0.034014,0
34.022,-14.191,0,-0.014191,0.034022,0
34.03,-14.161,0,-0.014161,0.03403,0
34.038,-14.131,0,-0.014131,0.034038,0
34.046,-14.101,0,-0.014101,0.034046,0
34.053,-14.071,0,-0.014071,0.034053,0
34.061,-14.041,0,-0.014041,0.034061,0
34.069,-14.01,0,-0.01401,0.034069,0
34.077,-13.98,0,-0.01398,0.034077,0
34.084,-13.95,0,-0.01395,0.034084,0
34.092,-13.92,0,-0.01392,0.034092,0
